CPF,2022-01-11,2022-01-20,7,27.25,25.25,-2.0,-7.34,-8,-2,27.25,25.25,204380583
CPF,2022-01-24,2022-01-25,1,26.0,25.5,-0.5,-1.92,-2,-2,26.0,25.25,14708548
CPF,2022-01-26,2022-01-31,3,25.75,25.25,-0.5,-1.94,-2,-1,25.75,25.0,57831703
CPF,2022-02-01,2022-02-04,3,25.75,25.25,-0.5,-1.94,-2,-1,25.75,25.0,39588034
CPF,2022-02-07,2022-02-08,1,25.5,25.25,-0.25,-0.98,-1,-1,25.5,25.0,23563311
CPF,2022-02-10,2022-02-15,3,25.75,25.5,-0.25,-0.97,-1,-1,25.75,25.25,32356991
CPF,2022-02-21,2022-02-24,3,26.25,25.25,-1.0,-3.81,-4,-2,26.25,24.6,118554898
CPF,2022-02-25,2022-03-08,7,25.75,23.2,-2.55,-9.9,-21,-3,25.5,22.7,329047595
CPF,2022-03-17,2022-03-21,2,24.6,24.1,-0.5,-2.03,-5,-3,24.6,24.1,103253073
CPF,2022-03-22,2022-03-23,1,24.2,24.0,-0.2,-0.83,-2,-2,24.5,24.0,25062210
CPF,2022-03-30,2022-03-31,1,24.5,24.1,-0.4,-1.63,-4,-4,24.6,24.0,28901154
CPF,2022-04-04,2022-04-12,6,24.3,23.5,-0.8,-3.29,-8,-2,24.3,23.5,94030582
CPF,2022-04-22,2022-04-25,1,23.9,23.7,-0.2,-0.84,-2,-2,23.9,23.7,18721774
CPF,2022-05-03,2022-05-09,4,24.2,23.3,-0.9,-3.72,-9,-3,24.2,23.1,59133523
CPF,2022-05-10,2022-05-12,2,23.8,23.6,-0.2,-0.84,-2,-1,23.7,23.4,36496807
CPF,2022-05-17,2022-05-20,3,25.75,25.0,-0.75,-2.91,-3,-1,25.75,24.9,97905818
CPF,2022-06-01,2022-06-07,4,26.25,26.0,-0.25,-0.95,-1,-1,26.25,25.75,40589562
CPF,2022-06-08,2022-06-13,3,26.5,26.0,-0.5,-1.89,-2,-1,26.5,25.5,84677533
CPF,2022-06-15,2022-06-16,1,26.5,26.0,-0.5,-1.89,-2,-2,26.5,25.75,46736336
CPF,2022-06-17,2022-06-22,3,26.5,26.0,-0.5,-1.89,-2,-1,26.5,25.75,70950188
CPF,2022-06-23,2022-06-24,1,26.25,26.0,-0.25,-0.95,-1,-1,26.25,26.0,27679770
CPF,2022-06-29,2022-07-01,2,26.5,26.0,-0.5,-1.89,-2,-1,26.5,26.0,35989281
CPF,2022-07-07,2022-07-14,5,27.0,26.0,-1.0,-3.7,-4,-1,27.0,25.5,169031263
CPF,2022-07-15,2022-07-19,2,26.25,25.0,-1.25,-4.76,-5,-3,26.5,25.0,85050526
CPF,2022-07-20,2022-07-21,1,25.25,25.0,-0.25,-0.99,-1,-1,25.5,25.0,23873008
CPF,2022-07-22,2022-07-26,2,25.25,25.0,-0.25,-0.99,-1,-1,25.5,25.0,22323228
CPF,2022-07-27,2022-08-05,7,25.25,24.8,-0.45,-1.78,-3,-1,25.25,24.8,70039641
CPF,2022-08-11,2022-08-24,9,26.5,26.0,-0.5,-1.89,-2,-1,26.5,25.75,149147717
CPF,2022-08-25,2022-08-29,2,26.25,25.75,-0.5,-1.9,-2,-1,26.25,25.5,38003058
CPF,2022-08-30,2022-09-05,4,26.0,25.5,-0.5,-1.92,-2,-1,26.0,25.5,43135154
CPF,2022-09-07,2022-09-21,10,26.0,24.9,-1.1,-4.23,-5,-1,26.0,24.9,194224963
CPF,2022-09-22,2022-09-28,4,25.25,24.8,-0.45,-1.78,-3,-1,25.25,24.6,69697462
CPF,2022-09-29,2022-10-03,2,25.0,24.2,-0.8,-3.2,-8,-4,25.0,24.1,54259321
CPF,2022-10-05,2022-10-07,2,24.7,24.5,-0.2,-0.81,-2,-1,24.8,24.4,24541922
CPF,2022-10-17,2022-10-20,3,25.25,24.9,-0.35,-1.39,-2,-1,25.5,24.8,39656640
CPF,2022-10-28,2022-10-31,1,25.5,25.25,-0.25,-0.98,-1,-1,25.5,25.25,8350337
CPF,2022-11-01,2022-11-07,4,25.5,25.0,-0.5,-1.96,-2,-1,25.5,24.9,67219533
CPF,2022-11-08,2022-11-10,2,25.25,25.0,-0.25,-0.99,-1,-1,25.25,24.9,16689297
CPF,2022-11-11,2022-11-17,4,25.25,24.2,-1.05,-4.16,-9,-3,25.25,24.1,117479790
CPF,2022-11-18,2022-11-28,6,24.4,23.5,-0.9,-3.69,-9,-2,24.4,23.4,166039819
CPF,2022-12-01,2022-12-09,6,24.0,23.6,-0.4,-1.67,-4,-1,24.0,23.4,75297870
CPF,2022-12-16,2022-12-19,1,24.4,24.1,-0.3,-1.23,-3,-3,24.4,24.1,20801359
CPF,2022-12-23,2022-12-26,1,24.6,24.5,-0.1,-0.41,-1,-1,24.8,24.5,16076902
CPF,2022-12-27,2022-12-28,1,24.6,24.5,-0.1,-0.41,-1,-1,24.7,24.5,17586551
CPF,2022-12-30,2023-01-09,6,24.8,24.2,-0.6,-2.42,-6,-1,24.9,24.1,17320523
